cellID,animalID,genoType,cellType,recordLayer,recordRegion,stimSource,stimChannel,conditionName,signal,samplerate,onset,risetime,slope,amplitude,onset2peakTime,halfwidth,decay,slope2ms,slope3ms,area,test1DrugName,waveformSequence,
BJ1503,eWill20170905,PVhet;Ai39het,PYR,L2,ACC,MD,ChR2H134R,DAMGOCTAP,EPSC,10000,3.8,2,-78.4659,-264.0984,2.9,7.7,29,-42.6875,-42.6875,-4254.5755,NaN,NaN,
BJ1503,eWill20170905,PVhet;Ai39het,PYR,L2,ACC,MD,ChR2H134R,DAMGOCTAP,IPSC,10000,2,0.4,1209.2629,840.338,4.9,4.6,7,143.2432,143.2432,775.8463,NaN,NaN,
BJ1503,eWill20170905,PVhet;Ai39het,PYR,L2,ACC,MD,ChR2H134R,BASEDPDE,IPSC,10000,2,0.4,1209.2629,840.338,4.9,4.6,7,143.2432,143.2432,775.8463,NaN,NaN,
BJ1503,eWill20170905,PVhet;Ai39het,PYR,L2,ACC,MD,ChR2H134R,BASEDPDE,EPSC,10000,3.8,0.5,-221.8712,-189.007,3.3,7.5,27.9,-32.6968,-32.6968,-3730.9448,NaN,NaN,
BJ1503,eWill20170905,PVhet;Ai39het,PYR,L2,ACC,MD,ChR2H134R,DPDE,IPSC,10000,1.9,0.5,817.1607,610.2794,5,4.6,6.7,98.8689,98.8689,582.245,NaN,NaN,
BJ1503,eWill20170905,PVhet;Ai39het,PYR,L2,ACC,MD,ChR2H134R,DPDE,EPSC,10000,3.7,2,-59.263,-207.6252,2.9,7.8,31.9,-32.1454,-32.1454,-4449.6176,NaN,NaN,
BJ1503,eWill20170905,PVhet;Ai39het,PYR,L2,ACC,MD,ChR2H134R,DPDENALTRI,EPSC,10000,3.7,2,-61.5336,-207.9005,3.1,19.8,32.3,-29.4531,-29.4531,-4499.8393,NaN,NaN,
BJ1503,eWill20170905,PVhet;Ai39het,PYR,L2,ACC,MD,ChR2H134R,DPDENALTRI,IPSC,10000,2,0.4,853.75,649.536,4.9,5,7.6,101.6585,101.6585,602.7474,NaN,NaN,
BJ1506,eWill20170905,PVhet;Ai39het,PYR,L2,ACC,MD,ChR2H134R,BASEDAMGO,IPSC,10000,5.8,0.8,380.8951,485.9951,2.2,8.3,12.5,45.3149,45.3149,792.8136,NaN,NaN,
BJ1506,eWill20170905,PVhet;Ai39het,PYR,L2,ACC,MD,ChR2H134R,DAMGO,IPSC,10000,4.1,0.9,232.8278,345.1942,4.8,9.3,13.5,31.6588,31.6588,825.1453,NaN,NaN,
BJ1506,eWill20170905,PVhet;Ai39het,PYR,L2,ACC,MD,ChR2H134R,DAMGOCTAP,IPSC,10000,2,1.1,236.9693,423.9831,6.1,8.5,13.2,32.8914,32.8914,734.9104,NaN,NaN,
BJ1506,eWill20170905,PVhet;Ai39het,PYR,L2,ACC,MD,ChR2H134R,BASEDPDE,IPSC,10000,5.7,0.9,267.2834,431.5117,2.3,9,13.6,35.7784,35.7784,697.732,NaN,NaN,
BJ1506,eWill20170905,PVhet;Ai39het,PYR,L2,ACC,MD,ChR2H134R,DPDE,IPSC,10000,5.8,1.1,147.9141,271.6078,2.9,10.8,15.6,20.5653,20.5653,586.7199,NaN,NaN,
BJ1357,will20170607,WT,SEP,SEP,Sep,TAIL,ChR2H134R,BASEENK,EPSC,10000,3,1.9,-147.5727,-470.5803,3.6,6.9,12.1,-17.0945,-17.0945,-4569.3941,NaN,NaN,
BJ1358,will20170607,WT,SEP,SEP,Sep,TAIL,ChR2H134R,BASEENK,EPSC,10000,2.8,2.1,-91.5041,-324.304,4,11.5,26.9,-13.2344,-13.2344,-7018.9618,NaN,NaN,
BJ1359,will20170607,WT,PYR,L5,ACC,TAIL,ChR2H134R,BASEENK,EPSC,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BJ1360,will20170607,WT,PYR,L5,ACC,TAIL,ChR2H134R,BASEENK,EPSC,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BJ1361,will20170607,WT,PYR,L5,ACC,TAIL,ChR2H134R,BASEENK,EPSC,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BJ1362,will20170607,WT,PYR,L5,ACC,TAIL,ChR2H134R,BASEENK,EPSC,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BJ1363,will20170607,WT,PYR,L5,ACC,TAIL,ChR2H134R,BASEENK,EPSC,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BJ1364,will20170607,WT,PYR,SEP,ACC,TAIL,ChR2H134R,BASEENK,EPSC,10000,2.3,1.6,-159.916,-423.8389,4.2,9.3,10.3,-18.4244,-18.4244,-4530.6161,NaN,NaN,
BJ1493b,will20170828,WT,SEP,SEP,Sep,TAIL,ChR2H134R,BASEENK,EPSC,10000,3.9,1.8,-17.0116,-51.1018,5.1,11.9,15.2,-2.595,-2.4004,-736.5352,NaN,NaN,
BJ1494b,will20170828,Wt,SEP,SEP,Sep,TAIL,ChR2H134R,BASEENK,EPSC,10000,3.2,2.1,-14.0871,-48.3146,5.3,12.6,13.8,-2.4652,-2.4652,-676.868,NaN,NaN,
BJ1495b,will20170828,WT,PYR,L5,ACC,TAIL,ChR2H134R,BASEENK,EPSC,10000,2.4,0.6,-34.3836,-33.7408,1.3,4.5,6.7,-4.152,-4.152,-190.1754,NaN,NaN,
BJ1496,will20170828,WT,PYR,L5,ACC,TAIL,ChR2H134R,BASEENK,EPSC,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BJ1497,will20170828,WT,SEP,SEP,Sep,TAIL,ChR2H134R,BASEENK,EPSC,10000,3,1.7,-73.2702,-209.478,4.1,10.6,10.7,-9.0824,-9.0824,-2365.0664,NaN,NaN,
BJ1498,will20170828,WT,PYR,L5,ACC,TAIL,ChR2H134R,BASEENK,EPSC,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BJ1521,will20170921,WT,PYR,L2,ACC,TAIL,ChR2H134R,BASEENK,EPSC,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BJ1513,will20170921,WT,PYR,L5,ACC,TAIL,ChR2H134R,BASEENK,EPSC,10000,7.8,1.4,-10.0556,-22.9383,3.5,9.5,11.1,-1.5246,-1.5246,-255.6948,NaN,NaN,
BJ1513,will20170921,WT,PYR,L5,ACC,TAIL,ChR2H134R,ENK,EPSC,10000,7.7,1.1,-22.0574,-41.5582,2.5,5.8,6.9,-3.0815,-3.0815,-286.066,NaN,NaN,
BJ1513,will20170921,WT,PYR,L5,ACC,TAIL,ChR2H134R,ENKWASH,EPSC,10000,8.6,1.1,-16.9854,-33.7716,2.8,6.6,7.1,-2.4004,-2.4004,-248.0431,NaN,NaN,
BJ1514,will20170921,WT,PYR,L2,ACC,TAIL,ChR2H134R,BASEENK,EPSC,10000,0,2.7,-0.92629,NaN,6.2,8,8.4,-0.070832,-0.070832,NaN,NaN,NaN,
BJ1515,will20170921,WT,PYR,L2,ACC,TAIL,ChR2H134R,BASEENK,EPSC,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BJ1516,will20170921,WT,PYR,L2,ACC,TAIL,ChR2H134R,BASEENK,EPSC,10000,0.2,4.7,-0.71776,-5.0351,4.9,1.6,3.9,-1.2002,-1.2002,-19.1005,NaN,NaN,
BJ1518,will20170921,WT,PYR,L2,ACC,TAIL,ChR2H134R,BASEENK,EPSC,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BJ1519,will20170921,WT,SEP,SEP,Sep,TAIL,ChR2H134R,BASEENK,EPSC,10000,3,1.7,-327.5406,-917.9368,3.5,8.8,10,-38.3409,-38.3409,-8999.636,NaN,NaN,
BJ1520,will20170926,WT,PYR,L2,ACC,TAIL,ChR2H134R,BASEENK,EPSC,10000,0,3.3,-3.2241,-16.6701,4.8,6.5,6.2,-1.8165,-1.8165,-104.5152,NaN,NaN,
BJ1521,will20170926,WT,PYR,L2,ACC,TAIL,ChR2H134R,BASEENK,EPSC,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BJ1522,will20170926,WT,PYR,L2,ACC,TAIL,ChR2H134R,BASEENK,EPSC,10000,0.1,4.8,-0.62172,-4.9382,12.9,10.1,8.6,-1.038,-1.038,-46.853,NaN,NaN,
BJ1523,will20170926,WT,PYR,L2,ACC,TAIL,ChR2H134R,BASEENK,EPSC,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BJ1524,will20170926,WT,SEP,SEP,Sep,TAIL,ChR2H134R,BASEENK,EPSC,10000,2.2,0.7,-118.0718,-152.1482,2.3,8.4,10.4,-14.2075,-14.2075,-1452.873,NaN,NaN,
BJ1525,will20170926,WT,SEP,SEP,Sep,TAIL,ChR2H134R,BASEENK,EPSC,10000,0,2.7,-2.5229,-10.8225,7.4,7.9,8,-0.84337,-0.81093,-94.0282,NaN,NaN,
BJ1526,will20170926,WT,PYR,L2,ACC,TAIL,ChR2H134R,BASEENK,EPSC,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BJ1527,will20170926,WT,PYR,L2,ACC,TAIL,ChR2H134R,BASEENK,EPSC,10000,4.1,3.4,-0.58839,NaN,6.3,7.7,11.3,-0.081424,-0.081424,NaN,NaN,NaN,
BJ1528,will20170926,WT,PYR,L2,ACC,TAIL,ChR2H134R,BASEENK,EPSC,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
BJ1529,will20170926,WT,SEP,SEP,Sep,TAIL,ChR2H134R,BASEENK,EPSC,10000,2.4,1.4,-472.9824,-1129.0695,3.3,11.6,17.8,-50.4725,-50.4725,-15250.4176,NaN,NaN,
BJ1530,will20170926,WT,SEP,SEP,Sep,TAIL,ChR2H134R,BASEENK,EPSC,10000,2.7,1.8,-344.196,-1014.2432,3.8,11.4,15.2,-38.9572,-38.9572,-13259.3128,NaN,NaN,
BJ1508,will20170920,WT,PYR,L5,ACC,MD,ChR2H134R,BASEENK,IPSC,10000,7.9,4,108.6163,718.0269,6.9,18.6,35.7,7.7201,7.7201,2607.1405,NaN,NaN,
BJ1508,will20170920,WT,PYR,L5,ACC,MD,ChR2H134R,ENK,IPSC,10000,10.5,1.9,105.4042,335.249,7.4,16.2,26.2,1.7516,12.164,1351.3008,NaN,NaN,
BJ1508,will20170920,WT,PYR,L5,ACC,MD,ChR2H134R,ENKWASH,IPSC,10000,9.1,3.3,228.2604,1227.2828,7.5,22.8,49.9,16.6079,25.885,5445.9151,NaN,NaN,
BJ1509,will20170920,WT,PYR,L2,ACC,MD,ChR2H134R,BASEDPDE,IPSC,10000,1.4,3.1,124.4546,608.8912,9.4,21.2,37.1,18.4893,26.923,1912.9375,NaN,NaN,
BJ1509,will20170920,WT,PYR,L2,ACC,MD,ChR2H134R,DPDE,IPSC,10000,1.4,3.3,86.6568,455.85,11,20.8,34.2,14.0778,16.1538,1889.1935,NaN,NaN,
BJ1509,will20170920,WT,PYR,L2,ACC,MD,ChR2H134R,DPDENALTRI,IPSC,10000,6.2,3.2,145.157,767.868,6,21.1,37.9,44.367,44.367,3415.6308,NaN,NaN,
BJ1511,will20170920,WT,PYR,L2,ACC,MD,ChR2H134R,BASEDPDE,IPSC,10000,1.4,0.7,638.0882,763.2577,6.6,12.4,19.3,83.3315,83.3315,1470.3695,NaN,NaN,
BJ1511,will20170920,WT,PYR,L2,ACC,MD,ChR2H134R,DPDE,IPSC,10000,3.6,0.9,330.7164,498.0759,6.3,13.3,17.9,50.0832,50.0832,1705.3081,NaN,NaN,
BJ1511,will20170920,WT,PYR,L2,ACC,MD,ChR2H134R,DPDENALTRI,IPSC,10000,1,0.8,426.7939,555.0522,8.8,13.1,18.3,63.0581,63.0581,1945.6451,NaN,NaN,
BJ1532,will20171002,WT,PYR,L2,ACC,MD,ChR2H134R,BASEDPDE,IPSC,10000,1.7,1.2,563.1117,1189.2596,5.8,9,15.9,120.8614,120.8614,1758.1676,NaN,NaN,
BJ1532,will20171002,WT,PYR,L2,ACC,MD,ChR2H134R,DPDE,IPSC,10000,1.7,1.3,239.3873,502.723,6.4,9.1,14.3,58.9062,58.9062,1003.6654,NaN,NaN,
BJ1532,will20171002,WT,PYR,L2,ACC,MD,ChR2H134R,DPDENALTRI,IPSC,10000,1.7,1.4,331.88,719.3961,6,8.7,13.5,52.8404,52.8404,1065.9714,NaN,NaN,
BJ1533,will20171002,WT,PYR,L5,ACC,MD,ChR2H134R,BASEENK,IPSC,10000,1.6,0.4,883.1058,683.8439,4.9,11,18.6,112.9143,112.9143,899.1242,NaN,NaN,
BJ1533,will20171002,WT,PYR,L5,ACC,MD,ChR2H134R,ENK,IPSC,10000,1.7,1.3,-4.9904,-11.1208,4,1.6,0.5,-1.3902,-1.3438,-17.6988,NaN,NaN,
BJ1534,will20171002,WT,PYR,L5,ACC,MD,ChR2H134R,BASEENK,IPSC,10000,5.7,0.7,147.9141,205.7732,1.9,9.5,15.8,21.733,21.733,289.7291,NaN,NaN,
BJ1534,will20171002,WT,PYR,L5,ACC,MD,ChR2H134R,ENK,IPSC,10000,6.3,0.6,128.7761,121.3938,1.4,7.8,13.9,16.4457,16.4457,124.9964,NaN,NaN,
BJ1534,will20171002,WT,PYR,L5,ACC,MD,ChR2H134R,ENKWASH,IPSC,10000,4.5,0.7,230.2122,256.0419,3.1,7.7,12.7,26.6959,26.6959,301.9098,NaN,NaN,
will160328c013,eWill20160328,WT,PYR,L2,ACC,MD,CsChR,BASEDAMGO,EPSC,20000,2.5,1.75,-19.6091,-57.0325,9.7,16.1,12.35,-2.8818,-2.3979,-969.4362,NaN,NaN,
will160328c013,eWill20160328,WT,PYR,L2,ACC,MD,CsChR,DAMGO,EPSC,20000,1.15,1.55,-11.6979,-29.5753,5.35,12.45,16.2,-1.3504,-1.3504,-440.0226,NaN,NaN,
will160328c013,eWill20160328,WT,PYR,L2,ACC,MD,CsChR,DAMGOCTAP,EPSC,20000,2.5,1.3,-21.2691,-48.6768,4.15,16.25,12,-1.7186,-1.7186,-840.8228,NaN,NaN,
will160328c013,eWill20160328,WT,PYR,L2,ACC,MD,CsChR,BASEDPDPE,EPSC,20000,2.5,1.3,-21.2691,-48.6768,4.15,16.25,12,-1.7186,-1.7186,-840.8228,NaN,NaN,
will160328c013,eWill20160328,WT,PYR,L2,ACC,MD,CsChR,DPDPE,EPSC,20000,2.4,1.35,-26.4381,-59.1072,3.2,13.5,17.6,-2.6526,-2.6526,-836.8737,NaN,NaN,
will160328c013,eWill20160328,WT,PYR,L2,ACC,MD,CsChR,DPDPENALTRI,EPSC,20000,2.55,1.35,-28.272,-65.8729,8.4,13.7,11.85,-2.8306,-2.8306,-926.6605,NaN,NaN,
will160328c016,eWill20160328,WT,PYR,L2,ACC,MD,CsChR,BASEDAMGO,EPSC,20000,0.1,0.95,-68.1901,-108.6597,2.15,6.65,14.65,-7.7975,-7.7975,-1109.842,NaN,NaN,
will160328c016,eWill20160328,WT,PYR,L2,ACC,MD,CsChR,DAMGO,EPSC,20000,0.25,1.1,-45.7084,-84.7892,2.75,8.9,10.15,-4.6808,-4.6808,-810.2292,NaN,NaN,
will160328c016,eWill20160328,WT,PYR,L2,ACC,MD,CsChR,DAMGOCTAP,EPSC,20000,0.15,1.05,-69.0736,-124.3364,2.8,7,13.4,-6.6836,-6.6836,-1203.3445,NaN,NaN,
will160331c002,eWill20160331,WT,PYR,L5,ACC,MD,CsChR,BASEENK,EPSC,10000,2.4,1,-162.2771,-293.6849,2.1,5.1,6.3,-21.5969,-21.5969,-2125.0843,NaN,NaN,
will160331c002,eWill20160331,WT,PYR,L5,ACC,MD,CsChR,BASEENK,IPSC,10000,1.1,0.4,1555.7573,1120.2168,4.4,6.7,9.3,196.7172,196.7172,1145.9259,NaN,NaN,
will160331c002,eWill20160331,WT,PYR,L5,ACC,MD,CsChR,ENK,EPSC,10000,2.5,1.1,-27.7626,-51.34,2.3,5.3,6.4,-4.944,-4.944,-338.5016,NaN,NaN,
will160331c002,eWill20160331,WT,PYR,L5,ACC,MD,CsChR,ENK,IPSC,10000,4.3,1,30.6406,48.3019,1.5,4.1,4.3,7.8534,7.8534,36.909,NaN,NaN,
will160331c002,eWill20160331,WT,PYR,L5,ACC,MD,CsChR,ENKWASH,EPSC,10000,2.5,1.3,-99.8816,-208.3578,2.4,5.7,7,-12.7466,-12.7466,-1527.1425,NaN,NaN,
will160331c002,eWill20160331,WT,PYR,L5,ACC,MD,CsChR,ENKWASH,IPSC,10000,4.3,0.6,685.0727,691.2601,1.9,6.6,9.4,95.6959,95.6959,1069.533,NaN,NaN,
will160331c002,eWill20160331,WT,PYR,L5,ACC,MD,CsChR,BASEDAMGO,EPSC,10000,2.5,1.3,-99.8816,-208.3578,2.4,5.7,7,-12.7466,-12.7466,-1527.1425,NaN,NaN,
will160331c002,eWill20160331,WT,PYR,L5,ACC,MD,CsChR,BASEDAMGO,IPSC,10000,4.3,0.6,685.0727,691.2601,1.9,6.6,9.4,95.6959,95.6959,1069.533,NaN,NaN,
will160331c002,eWill20160331,WT,PYR,L5,ACC,MD,CsChR,DAMGO,EPSC,10000,2.4,1.3,-97.9762,-209.9345,2.4,5.9,7.6,-13.3671,-13.3671,-1557.7194,NaN,NaN,
will160331c002,eWill20160331,WT,PYR,L5,ACC,MD,CsChR,DAMGO,IPSC,10000,1.7,0.6,210.0182,175.8232,4.2,6.1,6.2,24.5598,24.5598,201.5455,NaN,NaN,
will160331c002,eWill20160331,WT,PYR,L5,ACC,MD,CsChR,DAMGOCTAP,EPSC,10000,2.5,1.4,-118.9205,-271.9194,2.9,5.5,7,-14.4251,-14.4251,-2088.8441,NaN,NaN,
will160331c002,eWill20160331,WT,PYR,L5,ACC,MD,CsChR,DAMGOCTAP,IPSC,10000,1.5,0.8,597.3235,839.697,4.4,6.3,8.9,83.0917,83.0917,972.1264,NaN,NaN,
will160331c002,eWill20160331,WT,PYR,L5,ACC,MD,CsChR,BASEDPDPE,EPSC,10000,2.5,1.4,-118.9205,-271.9194,2.9,5.5,7,-14.4251,-14.4251,-2088.8441,NaN,NaN,
will160331c002,eWill20160331,WT,PYR,L5,ACC,MD,CsChR,BASEDPDPE,IPSC,10000,1.5,0.8,597.3235,839.697,4.4,6.3,8.9,83.0917,83.0917,972.1264,NaN,NaN,
will160331c002,eWill20160331,WT,PYR,L5,ACC,MD,CsChR,DPDPE,EPSC,10000,2.4,2.6,-16.7101,-68.0096,3.8,6,6.3,-4.5473,-4.5473,-448.3038,NaN,NaN,
will160331c002,eWill20160331,WT,PYR,L5,ACC,MD,CsChR,DPDPE,IPSC,10000,4.7,0.6,263.3747,265.5158,1.8,6.1,8.2,35.0719,35.0719,366.9601,NaN,NaN,
will160331c002,eWill20160331,WT,PYR,L5,ACC,MD,CsChR,DPDPENALOX,EPSC,10000,2.6,1.3,-85.9683,-186.332,3.2,6.2,7.2,-12.1311,-12.1311,-1361.1569,NaN,NaN,
will160331c002,eWill20160331,WT,PYR,L5,ACC,MD,CsChR,DPDPENALOX,IPSC,10000,1.4,0.6,637.3791,690.572,4.7,7,9.1,93.2798,93.2798,903.554,NaN,NaN,
will160811c000,eWill20160811,WT,PYR,L5,ACC,MD,CsChR,BASEENK,EPSC,20000,3.9,1.1,-48.6909,-87.1791,2.7,5.85,6.8,-3.4009,-3.4009,-592.8906,NaN,NaN,
will160811c000,eWill20160811,WT,PYR,L5,ACC,MD,CsChR,ENK,EPSC,20000,1.15,1.05,-11.5264,-20.7385,6.3,6.15,7.65,-0.8022,-1.0507,-147.6475,NaN,NaN,
will160811c000,eWill20160811,WT,PYR,L5,ACC,MD,CsChR,ENKWASH,EPSC,20000,3.9,1.55,-27.6176,-71.1992,3,9.1,11.8,-2.4974,-2.4974,-704.4638,NaN,NaN,
will160830c004,eWill20160830,PVhet;Ai9het,PV,L5,ACC,MD,CsChR,BASEENK,EPSC,10000,2.1,0.3,-134.9935,-66.4083,1.5,3.3,3.6,-14.3259,-14.3259,-293.8205,NaN,NaN,
will160830c004,eWill20160830,PVhet;Ai9het,PV,L5,ACC,MD,CsChR,BASEENK,IPSC,10000,3,0.3,275.26,142.4792,0.9,2.7,3.2,33.9925,33.9925,108.4238,NaN,NaN,
will160830c004,eWill20160830,PVhet;Ai9het,PV,L5,ACC,MD,CsChR,ENK,EPSC,10000,2.1,0.2,-128.5919,-47.0965,1.3,3,3.1,-18.2065,-18.2065,-163.6552,NaN,NaN,
will160830c004,eWill20160830,PVhet;Ai9het,PV,L5,ACC,MD,CsChR,ENK,IPSC,10000,2.8,0.3,125.62,54.8245,0.7,1.8,1.9,17.8315,17.8315,31.9367,NaN,NaN,
will160830c004,eWill20160830,PVhet;Ai9het,PV,L5,ACC,MD,CsChR,ENKWASH,EPSC,10000,2.1,0.3,-143.793,-80.192,1.3,2.6,2.6,-15.9993,-15.9993,-244.4088,NaN,NaN,
will160830c004,eWill20160830,PVhet;Ai9het,PV,L5,ACC,MD,CsChR,ENKWASH,IPSC,10000,3,0.3,154.9323,87.3798,0.8,2.2,2.1,18.9749,18.9749,56.6367,NaN,NaN,
will161003c011,eWill20161003,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,BASEDPDPE,IPSC,20000,3.25,0.4,-186.9004,-136.1872,1.3,4.8,8.85,-14.3615,-14.3615,-925.0901,NaN,NaN,
will161003c011,eWill20161003,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DPDPE,IPSC,20000,3.5,0.45,-69.5144,-50.763,1.2,5.9,9.7,-4.9165,-4.9165,-417.2179,NaN,NaN,
will161003c011,eWill20161003,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DPDPENALOX,IPSC,20000,3.2,0.35,-287.0833,-182.9073,1.05,4.55,8.35,-19.0893,-19.0893,-1149.5012,NaN,NaN,
will161003c011,eWill20161003,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,BASESR,IPSC,20000,3.2,0.35,-287.0833,-182.9073,1.05,4.55,8.35,-19.0893,-19.0893,-1149.5012,NaN,NaN,
will161003c011,eWill20161003,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,SR,IPSC,20000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
will161005c003,eWill20161005,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,BASEDAMGO,IPSC,20000,3.7,0.45,-883.6533,-662.3954,1.5,5.95,8.45,-62.6728,-62.6728,-5065.6377,NaN,NaN,
will161005c003,eWill20161005,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DAMGO,IPSC,20000,3.75,0.5,-879.4417,-721.2121,1.45,5.35,7.55,-59.4602,-59.4602,-5008.1809,NaN,NaN,
will161005c003,eWill20161005,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DAMGOCTAP,IPSC,20000,3.9,0.4,-1168.4774,-787.0745,1.4,5.5,7.85,-69.071,-69.071,-5649.4986,NaN,NaN,
will161005c003,eWill20161005,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,BASEDPDPE,IPSC,20000,3.9,0.4,-1168.4774,-787.0745,1.4,5.5,7.85,-69.071,-69.071,-5649.4986,NaN,NaN,
will161005c003,eWill20161005,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DPDPE,IPSC,20000,4.6,0.5,-362.1733,-291.1191,1.45,4.75,7,-22.2683,-22.2683,-1903.2034,NaN,NaN,
will161005c003,eWill20161005,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DPDPENALTRI,IPSC,20000,4.65,0.4,-1030.0607,-711.931,1.1,5.5,8.45,-62.624,-62.624,-5118.753,NaN,NaN,
will161212c000,eWill20161212,WT,PYR,L5,ACC,MD,Chrimson,BASEENK,EPSC,10000,4,1.9,-24.5634,-79.4515,6.6,16.1,19.1,-4.7342,-4.7342,-1543.4329,NaN,NaN,
will161212c000,eWill20161212,WT,PYR,L5,ACC,MD,Chrimson,ENK,EPSC,10000,4,2.9,-7.2571,-35.2404,9.5,16.6,21.8,-2.7345,-2.5575,-752.5905,NaN,NaN,
will161212c000,eWill20161212,WT,PYR,L5,ACC,MD,Chrimson,ENKWASH,EPSC,10000,3.5,2.5,-14.0922,-58.1888,8.4,14.8,16.3,-3.0396,-2.7345,-1084.7749,NaN,NaN,
will161212c000,eWill20161212,WT,PYR,L5,ACC,MD,Chrimson,BASEDAMGO,EPSC,10000,3.5,2.5,-14.0922,-58.1888,8.4,14.8,16.3,-3.0396,-2.7345,-1084.7749,NaN,NaN,
will161212c000,eWill20161212,WT,PYR,L5,ACC,MD,Chrimson,DAMGO,EPSC,10000,3,2.8,-8.2,-39.3135,4.8,14.7,18.8,-6.0325,-3.7741,-677.085,NaN,NaN,
will161212c000,eWill20161212,WT,PYR,L5,ACC,MD,Chrimson,DAMGOCTAP,EPSC,10000,3.2,1.4,-22.1739,-57.2246,4.3,15.2,17.3,-3.4303,-3.65,-1049.5191,NaN,NaN,
will161212c000,eWill20161212,WT,PYR,L5,ACC,MD,Chrimson,BASEDPDPE,EPSC,10000,3.2,1.4,-22.1739,-57.2246,4.3,15.2,17.3,-3.4303,-3.65,-1049.5191,NaN,NaN,
will161212c000,eWill20161212,WT,PYR,L5,ACC,MD,Chrimson,DPDPE,EPSC,10000,3.6,1.8,-22.9325,-64.8312,4.1,13.6,16.3,-4.3467,-4.3467,-1119.4461,NaN,NaN,
will161212c000,eWill20161212,WT,PYR,L5,ACC,MD,Chrimson,DPDPEDNQX,EPSC,10000,3.9,1.9,-16.6156,-51.7719,5.7,15.1,20.1,-4.9847,-3.6554,-998.7299,NaN,NaN,
will161212c000,eWill20161212,WT,PYR,L5,ACC,MD,Chrimson,SR,EPSC,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
will161212c000,eWill20161212,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,BASEENK,IPSC,10000,6,1.3,109.8021,242.4768,3.2,16.1,24.2,15.5683,15.5683,571.8674,NaN,NaN,
will161212c000,eWill20161212,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,ENK,IPSC,10000,6.3,1.5,52.2477,135.7631,5.1,17,23.3,9.8758,9.8758,561.5622,NaN,NaN,
will161212c000,eWill20161212,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,ENKWASH,IPSC,10000,6.2,1,180.5109,333.4007,4.5,14,19.8,26.9295,26.9295,1249.6493,NaN,NaN,
will161212c000,eWill20161212,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,BASEDAMGO,IPSC,10000,6.2,1,180.5109,333.4007,4.5,14,19.8,26.9295,26.9295,1249.6493,NaN,NaN,
will161212c000,eWill20161212,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DAMGO,IPSC,10000,6.2,1.2,180.144,361.9897,3.5,12.1,17.6,32.0292,32.0292,1003.1919,NaN,NaN,
will161212c000,eWill20161212,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DAMGOCTAP,IPSC,10000,6,1.4,128.4044,296.823,3.7,12.3,17.4,18.9825,18.9825,825.3095,NaN,NaN,
